path,msg_id,msg,alerts,chosen,In which repository the modification was done?,In which pull request the modification was done?,Do you consider the removed alert harmful?,Why do you consider it harmful (or harmless)?,"What is the code quality (1 lowest, 10 best)? Code quality refers to the code prior to the pull request.",Why do you consider the code quality as such?,"What is the expected benefit(1 – negative, 5 – neutral, 10 – great)?",Why do you consider the pull request to improve the code (or not improve it)?,LOC_before,LLOC_before,SLOC_before,Comments_before,Single comments_before,Multi_before,Blank_before,h1_before,h2_before,N1_before,N2_before,vocabulary_before,length_before,calculated_length_before,volume_before,difficulty_before,effort_before,time_before,bugs_before,McCabe_max_before,McCabe_sum_before,LOC_after,LLOC_after,SLOC_after,Comments_after,Single comments_after,Multi_after,Blank_after,h1_after,h2_after,N1_after,N2_after,vocabulary_after,length_after,calculated_length_after,volume_after,difficulty_after,effort_after,time_after,bugs_after,McCabe_max_after,McCabe_sum_after,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff,file,repo_name,modified_McCabe_max_diff
plugins\syntax_dev\completions.py,R0911,too-many-return-statements,1,1,SublimeText/PackageDev,https://github.com/SublimeText/PackageDev/pull/402,Yes, Function match_selector had 7 return statements while pylint recommends to have at most 6. I assigned the return values into the result variable and use a single statement returning in the end of the function. ,5,"400+ LOC, many returns and distracted flow",7,Code is clearer ,439,174,352,35.0,26.0,0,61,11,57,42,71,68.0,113,370.5284786124006,687.8833010612884,6.850877192982456,4712.604018674266,261.81133437079257,0.2292944336870961,9.0,64.0,444,177,355,35.0,26.0,0,63,11,57,42,71,68.0,113,370.5284786124006,687.8833010612884,6.850877192982456,4712.604018674266,261.81133437079257,0.2292944336870961,9.0,64.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,SublimeText_PackageDev_interventions_October_05_2024.csv,SublimeText/PackageDev,
plugins\lib\fileconv\loaders.py,W0107,unnecessary-pass,1,1,SublimeText/PackageDev,https://github.com/SublimeText/PackageDev/pull/402,Yes, The method parse of LoaderProto should be overridden by subclasses (as discussed with FichteFoll). Instead of leaving with just pass changed to raise NotImplementedError to verify that they are not mistakenly used. ,5,"400+ LOC, more than one class",6,defensive programming against future accidental usage,428,197,208,31.0,29.0,102,89,8,85,55,104,93.0,159,568.7982295717047,1039.726250966177,4.894117647058824,5088.542592963879,282.69681072021547,0.3465754169887257,10.0,88.0,429,197,208,31.0,29.0,102,90,8,85,55,104,93.0,159,568.7982295717047,1039.726250966177,4.894117647058824,5088.542592963879,282.69681072021547,0.3465754169887257,10.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SublimeText_PackageDev_interventions_October_05_2024.csv,SublimeText/PackageDev,
cappuccino\lastfm.py,R0911,too-many-return-statements,1,1,TheReverend403/cappuccino,https://github.com/TheReverend403/cappuccino/pull/23,Yes, Method now_playing of class LastFM had 8 returns while Pylint recommends having at most 6. The return value is assigned into the variable response that is returned at the end.,6,a bit complex,7,response variable instead of return,129,67,86,14.0,15.0,6,22,4,10,8,13,14.0,21,41.21928094887362,79.95445336320968,2.6,207.8815787443452,11.548976596908066,0.0266514844544032,11.0,24.0,132,74,93,14.0,15.0,6,18,4,10,8,13,14.0,21,41.21928094887362,79.95445336320968,2.6,207.8815787443452,11.548976596908066,0.0266514844544032,12.0,26.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,TheReverend403_ricedb_interventions_October_04_2024.csv,TheReverend403/cappuccino,1
cappuccino\triggers.py,R0911,too-many-return-statements,1,1,TheReverend403/cappuccino,https://github.com/TheReverend403/cappuccino/pull/23,Yes,"  Method trigger of class Triggers had 7 returns while Pylint recommends having at most 6.  Now, in the last returns, the return value is assigned into the variable response that is returned at the end. ",7,regular,7,response variable instead of return,133,63,93,14.0,14.0,3,23,5,30,17,31,35.0,48,158.81635834269238,246.2055848133584,2.583333333333333,636.0310941011759,35.33506078339866,0.0820685282711194,10.0,28.0,134,65,95,14.0,14.0,3,22,5,30,17,31,35.0,48,158.81635834269238,246.2055848133584,2.583333333333333,636.0310941011759,35.33506078339866,0.0820685282711194,10.0,28.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TheReverend403_ricedb_interventions_October_04_2024.csv,TheReverend403/cappuccino,
cappuccino\rice.py,R0911,too-many-return-statements,1,1,TheReverend403/cappuccino,https://github.com/TheReverend403/cappuccino/pull/23,Yes," Method _generic_db of class Rice had 19 returns while Pylint recommends having at most 6.  Now, in the last returns, the return value is assigned into the variable response that is returned at the end. ",5,"too complex (e.g., branches too)",7,response variable instead of return,246,150,152,19.0,19.0,27,48,13,43,26,50,56.0,76,281.4351007880244,441.35897407637793,7.558139534883721,3335.8527110423915,185.3251506134662,0.1471196580254593,39.0,57.0,241,162,164,17.0,17.0,27,33,13,44,27,51,57.0,78,288.3207075558753,454.9654211048499,7.534090909090909,3427.750843096767,190.43060239426484,0.1516551403682833,42.0,60.0,12.0,-0.024048625792811862,12.0,1.0,1.0,13.606447028471962,0.004535482342823999,6.885606767850902,-2.0,1.0,0.0,0.0,5.1054517807986315,-15.0,91.89813205437531,2.0,3.0,-5.0,-2.0,1.0,3.0,TheReverend403_ricedb_interventions_October_04_2024.csv,TheReverend403/cappuccino,3
cappuccino\urlinfo.py,R0915,too-many-statements,1,1,TheReverend403/cappuccino,https://github.com/TheReverend403/cappuccino/pull/23,Yes," Method _process_url of class UrlInfo had 58 statements while Pylint recommends having at most 50. Now there are dedicated methods _validate_ip_address, _validate_content_type, _extract_title_and_size, _extract_title_from_soup, and _extract_site_name_from_soup ",7,regular,10,"clean methods covering logic, some might be reusable",269,183,204,25.0,20.0,0,45,14,70,43,82,84.0,125,482.3527800949542,799.0396778473449,8.2,6552.125358348228,364.0069643526793,0.2663465592824483,29.0,82.0,267,186,203,22.0,17.0,0,47,14,64,38,72,78.0,110,437.30296890880646,691.3942440748474,7.875,5444.729672089423,302.4849817827457,0.2304647480249491,23.0,74.0,-1.0,-0.3249999999999993,3.0,-5.0,-6.0,-107.64543377249754,-0.03588181125749923,-45.049811186147735,-3.0,-6.0,0.0,0.0,-61.521982569933584,2.0,-1107.3956862588047,-15.0,-6.0,-2.0,-3.0,-10.0,-8.0,TheReverend403_ricedb_interventions_October_04_2024.csv,TheReverend403/cappuccino,-22
src\iembot\util.py,W0104,pointless-statement,1,1,akrherz/iembot,https://github.com/akrherz/iembot/pull/99,Yes,"In the function toot_cb, line 506 there is the seems to be pointless statement mduser[""screen_name""]. Accessing a key might be a way to cause an expectation if the key does not exist but there is no exception handling here. mduser is created a few lines above and is not used later or returned.",4,"800+ LOC, low cohesion of utils, tendency to returns",6,pointless statement is removed. Could lead to confusion.,875,511,641,65.0,77.0,65,92,15,124,82,155,139.0,237,920.9237014221004,1687.1890342354714,9.375,15817.397195957545,878.744288664308,0.5623963447451571,13.0,116.0,874,510,640,65.0,77.0,65,92,15,124,82,155,139.0,237,920.9237014221004,1687.1890342354714,9.375,15817.397195957545,878.744288664308,0.5623963447451571,13.0,116.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,akrherz_iembot_interventions_October_04_2024.csv,akrherz/iembot,
src\iembot\iemchatbot.py,R0912,too-many-branches,1,1,akrherz/iembot,https://github.com/akrherz/iembot/pull/99,Yes,"Method processMessagePC of class JabberClient had 19 branches while Pylint recommends having no more than 12.I extracted some methods, fixing also too-many-statements, and making the code more structured and readable. ",7,regular,9,extracted unrelated methods,236,136,169,24.0,28.0,9,30,13,56,36,71,69.0,107,373.31759197106,653.6121168752642,8.241071428571429,5386.464141748829,299.24800787493496,0.217870705625088,24.0,60.0,259,147,180,24.0,28.0,9,42,13,63,38,74,76.0,112,424.67435151632895,699.7678815056817,7.634920634920635,5342.672238162427,296.815124342357,0.2332559605018938,15.0,53.0,11.0,-0.6061507936507935,11.0,2.0,7.0,46.15576463041748,0.015385254876805782,51.35675954526897,0.0,7.0,0.0,0.0,-2.4328835325779323,12.0,-43.79190358640244,5.0,-9.0,23.0,0.0,3.0,-7.0,akrherz_iembot_interventions_October_04_2024.csv,akrherz/iembot,-16
src\iembot\basicbot.py,R0912,too-many-branches,1,1,akrherz/iembot,https://github.com/akrherz/iembot/pull/99,Yes,"Method process_groupchat_cmd of class basicbot had 17 branches while Pyline recommends having at most 12.The method handles different commands.I extracted three methods handling specific commands, fixing the alert.This change also reduces the method length and makes it more structured and readable. ",5,"700+ LOC, low cohesion of utils, tendency to returns",8,extracted unrelated methods but with too many parameters,756,426,534,36.0,50.0,94,78,14,91,53,100,105.0,153,645.5122811668878,1027.2795642029168,7.6923076923076925,7902.150493868591,439.0083607704773,0.3424265214009723,13.0,92.0,765,432,540,36.0,50.0,94,81,14,93,53,100,107.0,153,661.4447383418534,1031.4444489193754,7.526881720430108,7763.560368210353,431.3089093450196,0.3438148163064585,8.0,95.0,6.0,-0.16542597187758457,6.0,0.0,2.0,4.164884716458573,0.0013882949054861982,15.932457174965634,0.0,2.0,0.0,0.0,-7.69945142545771,3.0,-138.59012565823832,0.0,-5.0,9.0,0.0,0.0,3.0,akrherz_iembot_interventions_October_04_2024.csv,akrherz/iembot,-6
docs\conf.py,C0301,line-too-long,1,1,alchemistry/alchemlyb,https://github.com/alchemistry/alchemlyb/pull/424,Yes," Made line shorter, its end wasn't readable ",6,imports spread in file instead of the beginning,6,end of line wasn’t readable,189,29,66,95.0,83.0,0,40,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,,,190,29,67,95.0,83.0,0,40,1,4,2,4,5.0,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,,,1.0,0.0,0.0,1.0,2.0,9.176681067160704,0.0030588936890536002,6.0,0.0,2.0,0.0,0.0,0.25490780742113067,0.0,4.588340533580352,3.0,,1.0,0.0,2.0,,alchemistry_alchemlyb_interventions_October_05_2024.csv,alchemistry/alchemlyb,
docs\conf.py,C0301,line-too-long,1,1,alchemistry/alchemlyb,https://github.com/alchemistry/alchemlyb/pull/424,Yes," Made line shorter, its end wasn't readable ",6,imports spread in file instead of the beginning,6,end of line wasn’t readable,189,29,66,95.0,83.0,0,40,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,,,190,29,67,95.0,83.0,0,40,1,4,2,4,5.0,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,,,1.0,0.0,0.0,1.0,2.0,9.176681067160704,0.0030588936890536002,6.0,0.0,2.0,0.0,0.0,0.25490780742113067,0.0,4.588340533580352,3.0,,1.0,0.0,2.0,,alchemistry_alchemlyb_interventions_October_05_2024.csv,alchemistry/alchemlyb,
src\alchemlyb\parsing\util.py,C0301,line-too-long,1,1,alchemistry/alchemlyb,https://github.com/alchemistry/alchemlyb/pull/424,No,Made a readable line shorter,7,ok,5,shorter readable line,97,35,35,7.0,7.0,33,22,5,19,14,28,24.0,42,92.32026322986492,192.56842503028855,3.684210526315789,709.4626185326421,39.41458991848012,0.0641894750100962,12.0,16.0,98,35,36,7.0,7.0,33,22,5,21,15,30,26.0,45,103.8483063527908,211.5197873163492,3.571428571428572,755.4278118441042,41.9682117691169,0.0705065957721163,12.0,16.0,1.0,-0.11278195488721687,0.0,1.0,2.0,18.951362286060657,0.006317120762020109,11.52804312292588,0.0,2.0,0.0,0.0,2.5536218506367803,0.0,45.965193311462144,3.0,0.0,1.0,0.0,2.0,0.0,alchemistry_alchemlyb_interventions_October_05_2024.csv,alchemistry/alchemlyb,
src\pygubu\plugins\ttkwidgets\utils.py,W0718,broad-exception-caught,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," Catching Exception might hide unexpected exceptions (e.g., due to new code that will be added).   The method _code_process_property_value of the class  AutocompleteBaseBO calls cvalues = f""{value.split()}"" (in line 29).Split does not raise exceptions.https://docs.python.org/3.3/library/stdtypes.htmlThe handling is just pass, which increase the risk of missing unexpected exceptions, If value is None then AttributeError will be raised.",7,regular,6,Alert on using pass by mistake.,85,56,65,1.0,1.0,5,14,4,14,7,14,18.0,21,61.30296890880645,87.56842503028855,2.0,175.1368500605771,9.729825003365397,0.0291894750100961,4.0,22.0,85,56,65,1.0,1.0,5,14,4,14,7,14,18.0,21,61.30296890880645,87.56842503028855,2.0,175.1368500605771,9.729825003365397,0.0291894750100961,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,
src\pygubu\plugins\tkcalendar\basecalendar.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,7,mainly configuration,5,Made a readable line shorter,183,26,177,0.0,0.0,0,6,2,8,6,12,10.0,18,26.0,59.794705707972525,1.5,89.69205856195879,4.982892142331044,0.0199315685693241,5.0,13.0,184,26,178,0.0,0.0,0,6,3,10,7,14,13.0,21,37.97416845103709,77.70923408096293,2.1,163.18939157002217,9.066077309445676,0.0259030780269876,5.0,13.0,1.0,0.6000000000000001,0.0,1.0,2.0,17.914528372990404,0.005971509457663501,11.974168451037087,0.0,3.0,1.0,0.0,4.083185167114632,0.0,73.49733300806338,3.0,0.0,1.0,0.0,2.0,0.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,
src\pygubu\plugins\tkmt\designer\properties.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,7,mainly configuration,5,Made a readable line shorter,175,13,172,13.0,0.0,0,3,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,176,13,173,13.0,0.0,0,3,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,,,1.0,0.5,0.0,1.0,2.0,4.754887502163469,0.0015849625007211,2.0,0.0,3.0,1.0,0.0,0.1320802083934297,0.0,2.3774437510817346,3.0,,1.0,0.0,2.0,,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,
src\pygubu\plugins\ttk\ttkstdwidgets.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,4,700+ LOC,5,Made a readable line shorter,775,360,624,23.0,19.0,0,132,8,48,56,111,56.0,167,292.0782000346155,969.82827198362,9.25,8970.911515848486,498.3839731026936,0.3232760906612066,9.0,91.0,776,360,625,23.0,19.0,0,132,8,50,57,113,58.0,170,306.1928094887362,995.8567691716872,9.04,9002.545193312051,500.1413996284473,0.3319522563905624,9.0,91.0,1.0,-0.21000000000000085,0.0,1.0,2.0,26.028497188067263,0.008676165729355811,14.114609454120682,0.0,2.0,0.0,0.0,1.757426525753715,0.0,31.63367746356562,3.0,0.0,1.0,0.0,2.0,0.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,
src\pygubu\plugins\ttkwidgets\itemscanvas.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,7,mainly configuration,5,Made a readable line shorter,102,34,94,0.0,0.0,0,8,3,10,6,12,13.0,18,37.97416845103709,66.60791492653966,1.8,119.8942468677714,6.660791492653967,0.0222026383088465,4.0,10.0,103,34,95,0.0,0.0,0,8,3,12,7,14,15.0,21,47.77443751081735,82.0447025077789,1.75,143.57822938861307,7.976568299367392,0.0273482341692596,4.0,10.0,1.0,-0.050000000000000044,0.0,1.0,2.0,15.43678758123923,0.005145595860413098,9.800269059780263,0.0,2.0,0.0,0.0,1.3157768067134246,0.0,23.683982520841667,3.0,0.0,1.0,0.0,2.0,0.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,
src\pygubu\plugins\ttkwidgets\table.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made an unreadable line shorter,7,regular,6,Made an unreadable line shorter,106,44,89,1.0,1.0,0,16,4,12,8,16,16.0,24,51.01955000865388,96.0,2.6666666666666665,256.0,14.22222222222222,0.032,5.0,14.0,107,44,90,1.0,1.0,0,16,4,14,9,18,18.0,27,61.30296890880645,112.58797503894245,2.571428571428572,289.5119358144234,16.083996434134633,0.0375293250129808,5.0,14.0,1.0,-0.09523809523809446,0.0,1.0,2.0,16.587975038942446,0.005529325012980799,10.283418900152569,0.0,2.0,0.0,0.0,1.8617742119124134,0.0,33.511935814423396,3.0,0.0,1.0,0.0,2.0,0.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,
src\pygubu\plugins\pygubu\designer\properties.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,7,mainly configuration,5,Made a readable line shorter,287,50,282,9.0,0.0,0,5,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,288,50,283,9.0,0.0,0,5,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,,,1.0,0.5,0.0,1.0,2.0,4.754887502163469,0.0015849625007211,2.0,0.0,3.0,1.0,0.0,0.1320802083934297,0.0,2.3774437510817346,3.0,,1.0,0.0,2.0,,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,
src\pygubu\plugins\tkintertable\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",6,magic strings,6,statement is a bit simpler,58,27,36,9.0,10.0,0,12,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,3.0,11.0,58,27,36,9.0,10.0,0,12,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,-1
src\pygubu\plugins\tksheet\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",7,"small class, magic string",6,statement is a bit simpler,24,16,16,0.0,0.0,0,8,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,2.0,7.0,24,16,16,0.0,0.0,0,8,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,-1
src\pygubu\plugins\awesometkinter\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",6,"multiple returns, import in function",6,statement is a bit simpler,58,25,46,1.0,2.0,0,10,2,4,2,4,6.0,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,3.0,12.0,58,25,46,1.0,2.0,0,10,2,4,2,4,6.0,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,-1
src\pygubu\widgets\dockfw\dockframe.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""tpane == self._main_pane"" is already Boolean. Removing the surrounding if statement simplifies the statement.",5,"400+ LOC, high nesting",6,statement is a bit simpler,405,294,325,16.0,25.0,12,43,12,63,40,76,75.0,116,419.5881851891487,722.5429680975221,7.238095238095238,5229.834816705875,290.5463787058819,0.2408476560325073,9.0,95.0,405,294,325,16.0,25.0,12,43,12,63,40,76,75.0,116,419.5881851891487,722.5429680975221,7.238095238095238,5229.834816705875,290.5463787058819,0.2408476560325073,9.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,-1
src\pygubu\plugins\tkmt\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",6,"multiple returns, import in function",6,statement is a bit simpler,38,27,27,0.0,1.0,0,10,2,6,3,6,8.0,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,3.0,14.0,38,27,27,0.0,1.0,0,10,2,6,3,6,8.0,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,-1
src\pygubu\plugins\tkcalendar\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",7,multiple returns,6,statement is a bit simpler,30,20,22,0.0,0.0,0,8,2,4,2,4,6.0,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,3.0,11.0,30,20,22,0.0,0.0,0,8,2,4,2,4,6.0,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,alejandroautalan_pygubu_interventions_October_06_2024.csv,alejandroautalan/pygubu,-1
